    53.0   1.14779E-16  1.14779E-17  8.56128E-17  2.76709E-16  4.66613E-16  7.47504E-16  4.06214E-16  4.70106E-16  5.53539E-16  2.91712E-16
    54.0   1.14720E-16  1.14720E-17  8.68510E-17  2.82626E-16  4.79048E-16  7.65930E-16  4.27907E-16  4.88135E-16  5.74754E-16  3.16553E-16
    55.0   1.14525E-16  1.14525E-17  8.80120E-17  2.88227E-16  4.90962E-16  7.83563E-16  4.50027E-16  5.06175E-16  5.95849E-16  3.43090E-16
    56.0   1.14206E-16  1.14206E-17  8.90993E-17  2.93523E-16  5.02375E-16  8.00456E-16  4.72538E-16  5.24238E-16  6.16846E-16  3.71346E-16
    57.0   1.13775E-16  1.13775E-17  9.01165E-17  2.98522E-16  5.13310E-16  8.16662E-16  4.95406E-16  5.42337E-16  6.37770E-16  4.01332E-16
    58.0   1.13243E-16  1.13243E-17  9.10671E-17  3.03234E-16  5.23794E-16  8.32236E-16  5.18596E-16  5.60486E-16  6.58649E-16  4.33048E-16
    59.0   1.12621E-16  1.12621E-17  9.19545E-17  3.07670E-16  5.33851E-16  8.47234E-16  5.42068E-16  5.78702E-16  6.79513E-16  4.66484E-16
    60.0   1.11920E-16  1.11920E-17  9.27820E-17  3.11841E-16  5.43508E-16  8.61709E-16  5.65786E-16  5.97001E-16  7.00393E-16  5.01613E-16
    61.0   1.11148E-16  1.11148E-17  9.35530E-17  3.15759E-16  5.52792E-16  8.75717E-16  5.89710E-16  6.15401E-16  7.21323E-16  5.38396E-16
    62.0   1.10314E-16  1.10314E-17  9.42707E-17  3.19433E-16  5.61731E-16  8.89311E-16  6.13800E-16  6.33921E-16  7.42335E-16  5.76779E-16
    63.0   1.09425E-16  1.09425E-17  9.49381E-17  3.22877E-16  5.70351E-16  9.02542E-16  6.38017E-16  6.52579E-16  7.63466E-16  6.16692E-16
    64.0   1.08490E-16  1.08490E-17  9.55582E-17  3.26100E-16  5.78678E-16  9.15462E-16  6.62321E-16  6.71395E-16  7.84751E-16  6.58052E-16
    65.0   1.07515E-16  1.07515E-17  9.61339E-17  3.29113E-16  5.86740E-16  9.28120E-16  6.86670E-16  6.90391E-16  8.06227E-16  7.00759E-16
    66.0   1.06506E-16  1.06506E-17  9.66679E-17  3.31928E-16  5.94561E-16  9.40564E-16  7.11025E-16  7.09586E-16  8.27931E-16  7.44699E-16
    67.0   1.05469E-16  1.05469E-17  9.71629E-17  3.34556E-16  6.02166E-16  9.52839E-16  7.35346E-16  7.29003E-16  8.49901E-16  7.89740E-16
    68.0   1.04410E-16  1.04410E-17  9.76215E-17  3.37006E-16  6.09580E-16  9.64991E-16  7.59592E-16  7.48663E-16  8.72176E-16  8.35742E-16
    69.0   1.03332E-16  1.03332E-17  9.80460E-17  3.39289E-16  6.16827E-16  9.77062E-16  7.83724E-16  7.68588E-16  8.94795E-16  8.82545E-16
    70.0   1.02240E-16  1.02240E-17  9.84388E-17  3.41415E-16  6.23928E-16  9.89094E-16  8.07703E-16  7.88800E-16  9.17798E-16  9.29981E-16
    71.0   1.01139E-16  1.01139E-17  9.88020E-17  3.43392E-16  6.30907E-16  1.00113E-15  8.31491E-16  8.09324E-16  9.41225E-16  9.77869E-16
    72.0   1.00031E-16  1.00031E-17  9.91378E-17  3.45231E-16  6.37783E-16  1.01320E-15  8.55051E-16  8.30182E-16  9.65117E-16  1.02602E-15
    73.0   9.89200E-17  9.89200E-18  9.94482E-17  3.46939E-16  6.44578E-16  1.02534E-15  8.78346E-16  8.51398E-16  9.89515E-16  1.07423E-15
    74.0   9.78088E-17  9.78088E-18  9.97350E-17  3.48526E-16  6.51310E-16  1.03760E-15  9.01340E-16  8.72996E-16  1.01446E-15  1.12229E-15
    75.0   9.67000E-17  9.67000E-18  1.00000E-16  3.50000E-16  6.58000E-16  1.05000E-15  9.24000E-16  8.95000E-16  1.04000E-15  1.17000E-15
    76.0   9.55961E-17  9.55961E-18  1.00245E-16  3.51367E-16  6.64659E-16  1.06257E-15  9.46296E-16  9.17427E-16  1.06616E-15  1.21716E-15
    77.0   9.45004E-17  9.45004E-18  1.00470E-16  3.52634E-16  6.71280E-16  1.07528E-15  9.68217E-16  9.40260E-16  1.09293E-15  1.26367E-15
    78.0   9.34159E-17  9.34159E-18  1.00676E-16  3.53803E-16  6.77848E-16  1.08811E-15  9.89757E-16  9.63472E-16  1.12027E-15  1.30948E-15
    79.0   9.23453E-17  9.23453E-18  1.00862E-16  3.54879E-16  6.84350E-16  1.10101E-15  1.01091E-15  9.87036E-16  1.14817E-15  1.35452E-15
    80.0   9.12911E-17  9.12911E-18  1.01030E-16  3.55867E-16  6.90775E-16  1.11395E-15  1.03168E-15  1.01092E-15  1.17658E-15  1.39875E-15
    81.0   9.02554E-17  9.02554E-18  1.01180E-16  3.56769E-16  6.97111E-16  1.12691E-15  1.05207E-15  1.03511E-15  1.20547E-15  1.44214E-15
    82.0   8.92398E-17  8.92398E-18  1.01312E-16  3.57591E-16  7.03345E-16  1.13985E-15  1.07206E-15  1.05956E-15  1.23482E-15  1.48464E-15
    83.0   8.82460E-17  8.82460E-18  1.01426E-16  3.58334E-16  7.09468E-16  1.15274E-15  1.09167E-15  1.08425E-15  1.26460E-15  1.52625E-15
    84.0   8.72753E-17  8.72753E-18  1.01523E-16  3.59004E-16  7.15468E-16  1.16556E-15  1.11089E-15  1.10915E-15  1.29476E-15  1.56695E-15
    85.0   8.63289E-17  8.63289E-18  1.01603E-16  3.59602E-16  7.21336E-16  1.17827E-15  1.12973E-15  1.13423E-15  1.32527E-15  1.60672E-15
    86.0   8.54077E-17  8.54077E-18  1.01666E-16  3.60133E-16  7.27062E-16  1.19085E-15  1.14818E-15  1.15945E-15  1.35610E-15  1.64556E-15
    87.0   8.45125E-17  8.45125E-18  1.01713E-16  3.60600E-16  7.32636E-16  1.20328E-15  1.16627E-15  1.18479E-15  1.38722E-15  1.68348E-15
    88.0   8.36439E-17  8.36439E-18  1.01744E-16  3.61004E-16  7.38051E-16  1.21552E-15  1.18398E-15  1.21021E-15  1.41858E-15  1.72047E-15
    89.0   8.28025E-17  8.28025E-18  1.01760E-16  3.61351E-16  7.43298E-16  1.22756E-15  1.20133E-15  1.23568E-15  1.45015E-15  1.75656E-15
    90.0   8.19887E-17  8.19887E-18  1.01760E-16  3.61641E-16  7.48368E-16  1.23936E-15  1.21832E-15  1.26117E-15  1.48188E-15  1.79176E-15
    91.0   8.12028E-17  8.12028E-18  1.01746E-16  3.61878E-16  7.53256E-16  1.25091E-15  1.23496E-15  1.28666E-15  1.51376E-15  1.82608E-15
    92.0   8.04450E-17  8.04450E-18  1.01717E-16  3.62064E-16  7.57954E-16  1.26218E-15  1.25125E-15  1.31209E-15  1.54572E-15  1.85955E-15
    93.0   7.97154E-17  7.97154E-18  1.01674E-16  3.62202E-16  7.62455E-16  1.27316E-15  1.26720E-15  1.33745E-15  1.57774E-15  1.89219E-15
    94.0   7.90142E-17  7.90142E-18  1.01617E-16  3.62294E-16  7.66753E-16  1.28381E-15  1.28282E-15  1.36269E-15  1.60977E-15  1.92404E-15
    95.0   7.83413E-17  7.83413E-18  1.01546E-16  3.62342E-16  7.70843E-16  1.29413E-15  1.29811E-15  1.38779E-15  1.64178E-15  1.95511E-15
