    85.0   2.45898E-15  8.49071E-17  6.39800E-17  6.81387E-17  5.41685E-17  2.37449E-17  1.84231E-17  8.06140E-20  4.95482E-20
    86.0   2.45756E-15  8.49611E-17  6.39459E-17  6.87168E-17  5.47089E-17  2.41292E-17  1.87885E-17  8.51454E-20  5.30208E-20
    87.0   2.45608E-15  8.50125E-17  6.39120E-17  6.92896E-17  5.52484E-17  2.45135E-17  1.91494E-17  8.99106E-20  5.66924E-20
    88.0   2.45452E-15  8.50606E-17  6.38780E-17  6.98556E-17  5.57858E-17  2.48967E-17  1.95058E-17  9.49108E-20  6.05718E-20
    89.0   2.45289E-15  8.51048E-17  6.38438E-17  7.04136E-17  5.63201E-17  2.52781E-17  1.98579E-17  1.00146E-19  6.46684E-20
    90.0   2.45119E-15  8.51445E-17  6.38091E-17  7.09624E-17  5.68502E-17  2.56566E-17  2.02059E-17  1.05615E-19  6.89915E-20
    91.0   2.44942E-15  8.51793E-17  6.37737E-17  7.15007E-17  5.73749E-17  2.60314E-17  2.05500E-17  1.11316E-19  7.35510E-20
    92.0   2.44757E-15  8.52086E-17  6.37375E-17  7.20274E-17  5.78933E-17  2.64017E-17  2.08903E-17  1.17246E-19  7.83571E-20
    93.0   2.44564E-15  8.52320E-17  6.37004E-17  7.25414E-17  5.84044E-17  2.67666E-17  2.12270E-17  1.23398E-19  8.34200E-20
    94.0   2.44364E-15  8.52491E-17  6.36620E-17  7.30417E-17  5.89072E-17  2.71252E-17  2.15603E-17  1.29768E-19  8.87507E-20
    95.0   2.44156E-15  8.52595E-17  6.36223E-17  7.35271E-17  5.94008E-17  2.74767E-17  2.18904E-17  1.36348E-19  9.43601E-20
    96.0   2.43941E-15  8.52629E-17  6.35812E-17  7.39967E-17  5.98842E-17  2.78202E-17  2.22176E-17  1.43127E-19  1.00260E-19
    97.0   2.43717E-15  8.52589E-17  6.35385E-17  7.44497E-17  6.03567E-17  2.81551E-17  2.25419E-17  1.50095E-19  1.06461E-19
    98.0   2.43486E-15  8.52473E-17  6.34942E-17  7.48851E-17  6.08173E-17  2.84805E-17  2.28636E-17  1.57240E-19  1.12977E-19
    99.0   2.43247E-15  8.52277E-17  6.34480E-17  7.53022E-17  6.12653E-17  2.87957E-17  2.31829E-17  1.64547E-19  1.19819E-19
   100.0   2.43000E-15  8.52000E-17  6.34000E-17  7.57000E-17  6.17000E-17  2.91000E-17  2.35000E-17  1.72000E-19  1.27000E-19
   101.0   2.42745E-15  8.51640E-17  6.33500E-17  7.60781E-17  6.21207E-17  2.93928E-17  2.38151E-17  1.79584E-19  1.34262E-19
   102.0   2.42483E-15  8.51200E-17  6.32982E-17  7.64368E-17  6.25276E-17  2.96741E-17  2.41282E-17  1.87292E-19  1.41693E-19
   103.0   2.42214E-15  8.50683E-17  6.32446E-17  7.67766E-17  6.29209E-17  2.99442E-17  2.44393E-17  1.95118E-19  1.49285E-19
   104.0   2.41938E-15  8.50094E-17  6.31893E-17  7.70978E-17  6.33011E-17  3.02033E-17  2.47483E-17  2.03056E-19  1.57030E-19
   105.0   2.41656E-15  8.49437E-17  6.31324E-17  7.74010E-17  6.36683E-17  3.04517E-17  2.50552E-17  2.11101E-19  1.64919E-19
   106.0   2.41368E-15  8.48713E-17  6.30739E-17  7.76867E-17  6.40230E-17  3.06896E-17  2.53601E-17  2.19247E-19  1.72944E-19
   107.0   2.41075E-15  8.47928E-17  6.30141E-17  7.79553E-17  6.43653E-17  3.09172E-17  2.56628E-17  2.27488E-19  1.81095E-19
   108.0   2.40776E-15  8.47083E-17  6.29529E-17  7.82073E-17  6.46956E-17  3.11348E-17  2.59633E-17  2.35818E-19  1.89364E-19
   109.0   2.40473E-15  8.46183E-17  6.28904E-17  7.84431E-17  6.50142E-17  3.13426E-17  2.62617E-17  2.44233E-19  1.97742E-19
   110.0   2.40165E-15  8.45229E-17  6.28266E-17  7.86632E-17  6.53213E-17  3.15409E-17  2.65580E-17  2.52725E-19  2.06219E-19
   111.0   2.39853E-15  8.44225E-17  6.27618E-17  7.88679E-17  6.56173E-17  3.17300E-17  2.68520E-17  2.61290E-19  2.14788E-19
   112.0   2.39537E-15  8.43173E-17  6.26958E-17  7.90579E-17  6.59024E-17  3.19101E-17  2.71438E-17  2.69921E-19  2.23438E-19
   113.0   2.39217E-15  8.42075E-17  6.26288E-17  7.92333E-17  6.61769E-17  3.20814E-17  2.74334E-17  2.78614E-19  2.32162E-19
   114.0   2.38894E-15  8.40935E-17  6.25609E-17  7.93948E-17  6.64411E-17  3.22442E-17  2.77208E-17  2.87362E-19  2.40950E-19
   115.0   2.38567E-15  8.39755E-17  6.24920E-17  7.95426E-17  6.66953E-17  3.23989E-17  2.80059E-17  2.96161E-19  2.49793E-19
   116.0   2.38238E-15  8.38536E-17  6.24223E-17  7.96773E-17  6.69397E-17  3.25455E-17  2.82888E-17  3.05004E-19  2.58684E-19
   117.0   2.37905E-15  8.37282E-17  6.23518E-17  7.97991E-17  6.71745E-17  3.26845E-17  2.85694E-17  3.13887E-19  2.67614E-19
   118.0   2.37571E-15  8.35994E-17  6.22805E-17  7.99086E-17  6.74001E-17  3.28159E-17  2.88478E-17  3.22804E-19  2.76575E-19
   119.0   2.37234E-15  8.34674E-17  6.22086E-17  8.00060E-17  6.76167E-17  3.29402E-17  2.91238E-17  3.31750E-19  2.85559E-19
   120.0   2.36894E-15  8.33324E-17  6.21359E-17  8.00917E-17  6.78245E-17  3.30575E-17  2.93977E-17  3.40721E-19  2.94558E-19
   121.0   2.36553E-15  8.31946E-17  6.20627E-17  8.01661E-17  6.80238E-17  3.31680E-17  2.96692E-17  3.49711E-19  3.03565E-19
